energy_eV,mu,od,mass_absorption,beta,delta,i0,theta_deg,phi_deg
288.300230,6.43042181e+4,1.80080999083121,64304.2180856408,0.00220064975834117,0.0256429979781442,,55,0
288.350520,6.41605032e+4,1.79665222450572,64160.5031703281,0.00219534852937688,0.0243640629823089,,55,0
288.400020,6.43263433e+4,1.80145008748336,64326.3432915698,0.00220064522351122,0.0231321904623533,,55,0
288.450710,6.36183031e+4,1.78096602264387,63618.3031052762,0.00217604025027156,0.0219620986609318,,55,0
288.500760,6.29049061e+4,1.76032698248873,62904.9061330018,0.00215126550088627,0.0208963147634987,,55,0
288.550320,6.11243441e+4,1.70881415953836,61124.3440695596,0.00209001357531796,0.0201807116455005,,55,0
288.600490,5.91926385e+4,1.65292865675857,59192.6385165178,0.0020236112752325,0.020105790348903,,55,0
288.649480,5.93492769e+4,1.65746030778286,59349.2769113187,0.00202862189326446,0.0197094158794114,,55,0
288.695530,5.72260933e+4,1.59603522044503,57226.0933233654,0.001955737192075,0.0194807453126625,,55,0
288.750210,5.61521268e+4,1.56496466759746,56152.1267938305,0.00191867031733681,0.0195574597563868,,55,0
288.801820,5.45672946e+4,1.51911443748703,54567.2945975172,0.00186418475529458,0.0197430262108178,,55,0
288.849980,5.33831425e+4,1.48485614499351,53383.142526662,0.00182342644797824,0.0201077498159149,,55,0
288.899960,5.21346754e+4,1.4487371767416,52134.6754274704,0.00178047404861344,0.020673973203273,,55,0
288.951690,5.13042803e+4,1.42471330289796,51304.2802766528,0.00175180118655664,0.0214357778256605,,55,0
288.999660,5.14563719e+4,1.42911341389823,51456.3719360359,0.00175670276819268,0.0219063484542274,,55,0
289.049770,5.07173482e+4,1.40773297615291,50717.3482489475,0.00173117258462173,0.022362109631634,,55,0
289.099300,5.04576654e+4,1.40022018323795,50457.6654498168,0.00172201356556729,0.0228979070063143,,55,0
289.150630,5.00739777e+4,1.38911984676169,50073.9777214211,0.00170861574646308,0.0234663488480902,,55,0
289.200870,4.99186832e+4,1.38462707456223,49918.6831893053,0.00170302091252232,0.0240431352117586,,55,0
289.249850,4.97285528e+4,1.37912647682576,49728.5527500309,0.00169624715911895,0.0246352612240449,,55,0
289.300020,4.97818070e+4,1.38066715825643,49781.8070418788,0.00169776919388184,0.0252513621543929,,55,0
289.349880,4.99218599e+4,1.38471897978426,49921.8599313747,0.00170225220889771,0.0258186367521617,,55,0
289.400120,4.99585362e+4,1.38578004771195,49958.5361838215,0.00170320707906384,0.0264275702835739,,55,0
289.450320,5.03177432e+4,1.39617214159587,50317.7432136375,0.00171515579888903,0.0270334591637122,,55,0
289.500120,5.06473629e+4,1.40570825335309,50647.3628666705,0.00172609440451155,0.0276059884062935,,55,0
289.549960,5.12180192e+4,1.42221771433074,51218.0192240788,0.00174524227799948,0.0281101140797229,,55,0
289.600460,5.14703108e+4,1.42951667370912,51470.3107784416,0.00175353322369332,0.0286430228988628,,55,0
289.649630,5.20085054e+4,1.44508699507362,52008.5053861016,0.00177156809699921,0.0292160308293198,,55,0
289.699950,5.27039245e+4,1.46520592294991,52703.9244620113,0.00179494435824067,0.0297517965875213,,55,0
289.751010,5.33735862e+4,1.48457967335026,53373.5861697904,0.00181743078887571,0.0302826267853302,,55,0
289.800540,5.42898019e+4,1.51108639214632,54289.8018848574,0.00184831301663853,0.0307444931510059,,55,0
289.850800,5.52554493e+4,1.53902320371576,55255.4493490236,0.001880862584502,0.0310535783150093,,55,0
289.899720,5.53433753e+4,1.54156695882708,55343.3752981464,0.00188353763457301,0.0315454944234394,,55,0
289.950780,5.65434820e+4,1.57628682936874,56543.4820054349,0.00192404277716449,0.0321653229196851,,55,0
289.999540,5.74089109e+4,1.60132425257638,57408.9109098619,0.00195316284723649,0.0326990784891102,,55,0
290.050420,5.87744919e+4,1.64083140241559,58774.4919091057,0.00199927180043703,0.0332676747144325,,55,0
290.100520,6.04215300e+4,1.68848129012877,60421.5300159302,0.00205494246447699,0.0336785280874583,,55,0
290.150270,6.23864140e+4,1.74532666789495,62386.4140454857,0.00212140456836578,0.0337217911821225,,55,0
290.196110,6.26669081e+4,1.75344154261112,62666.9080514755,0.00213060595447415,0.0338936163513289,,55,0
290.249910,6.43174365e+4,1.80119240727212,64317.4364683293,0.00218631678008311,0.0344657288217459,,55,0
290.298030,6.63057522e+4,1.85871568054793,66305.7522369798,0.00225353119045388,0.0348346933116719,,55,0
290.349880,6.88276972e+4,1.93167719518054,68827.697213113,0.0023388267058804,0.0349939033263555,,55,0
290.400360,7.18961426e+4,2.02044932391447,71896.1426148903,0.00244267054406662,0.034675131548837,,55,0
290.450440,7.45927524e+4,2.09846400580779,74592.7524105638,0.00253385086149395,0.0336979642236881,,55,0
290.500210,7.47715048e+4,2.10363542949402,74771.5048124379,0.00253948777222432,0.0329807108241887,,55,0
290.549380,7.70967568e+4,2.17090648812891,77096.7568198513,0.00261801790108704,0.0324956593876689,,55,0
290.600220,7.88690952e+4,2.22218139427066,78869.0951902511,0.00267773364442948,0.0315736643331964,,55,0
290.649990,8.06329187e+4,2.2732099598584,80632.9186973604,0.00273714953076741,0.0304359069537036,,55,0
290.700840,8.17588628e+4,2.30578425925306,81758.8628491924,0.00277488514048181,0.0290464764179659,,55,0
290.750090,8.21775582e+4,2.31789738911618,82177.5582005343,0.00278862316270026,0.027729690611971,,55,0
290.799440,8.26353562e+4,2.33114178478515,82635.3562230598,0.00280368225745383,0.0264054074416663,,55,0
290.849880,8.21052621e+4,2.31580581633699,82105.2621210293,0.00278521392963633,0.0251466765450132,,55,0
290.899350,8.18437614e+4,2.30824042901177,81843.7613743218,0.00277587103472502,0.0240752204133743,,55,0
290.950100,8.07808892e+4,2.27749084246253,80780.8891778425,0.002739344004651,0.023128693611364,,55,0
290.999730,7.98049089e+4,2.24925509592884,79804.9089028088,0.00270578618913691,0.0225248268490566,,55,0
291.049900,7.86410940e+4,2.21558516965109,78641.093953921,0.00266586742168916,0.0222925023312111,,55,0
291.099670,7.90554815e+4,2.22757367128128,79055.4814787669,0.00267945662139574,0.0220439790617601,,55,0
291.149320,7.83939240e+4,2.20843438179401,78393.9240095691,0.00265658110300169,0.021572753485306,,55,0
291.199550,7.76809675e+4,2.18780808525367,77680.9675256193,0.00263196665126443,0.0213319127173966,,55,0
291.250430,7.71996706e+4,2.17388385013383,77199.6705708645,0.00261520252839456,0.0212599537925907,,55,0
291.299010,7.70277569e+4,2.1689102764673,77027.7569368766,0.00260894364554002,0.0212372128733457,,55,0
291.352080,7.69846339e+4,2.16766269817716,76984.6338764934,0.00260700810492091,0.0211700477634189,,55,0
291.399930,7.68730746e+4,2.16443521573248,76873.0746088729,0.00260280279176014,0.0210966622643502,,55,0
291.449740,7.68010548e+4,2.16235163471174,76801.0547678087,0.00259991989859154,0.0210680064212089,,55,0
291.500550,7.69871350e+4,2.16773505599004,76987.1349542684,0.00260576493063477,0.0210316654442188,,55,0
291.550200,7.71758618e+4,2.17319504695391,77175.8618036273,0.00261170788198714,0.0209258225079427,,55,0
291.599610,7.75071389e+4,2.18277910926175,77507.1388873052,0.00262247418822876,0.020688537996376,,55,0
291.650120,7.69565994e+4,2.16685164269248,76956.599407702,0.00260339558956437,0.0205072477858863,,55,0
291.700100,7.71888301e+4,2.17357022761353,77188.8300785382,0.00261080440101261,0.0205145788075413,,55,0
291.749180,7.74365077e+4,2.18073570302666,77436.5077043489,0.00261874113459431,0.020381452836444,,55,0
291.800050,7.72732993e+4,2.17601397774764,77273.2993141988,0.00261276619993735,0.0202534987034171,,55,0
291.850220,7.75497617e+4,2.18401221598932,77549.7617321334,0.00262166320233567,0.0201830755864013,,55,0
291.900090,7.77053810e+4,2.18851438390477,77705.3810310648,0.00262647530056689,0.0199979040839845,,55,0
291.950040,7.73960761e+4,2.17956599038292,77396.0761022878,0.00261557308356645,0.0198907831250159,,55,0
292.000580,7.76819717e+4,2.18783713637556,77681.9716896812,0.0026247804435727,0.0198813775813654,,55,0
292.050380,7.75848030e+4,2.18502598134679,77584.8029516466,0.00262105021487844,0.0198590486070599,,55,0
292.100430,7.79852964e+4,2.19661251912692,77985.2964295096,0.0026341286779865,0.0199075650512188,,55,0
292.150300,7.83960854e+4,2.20849691190394,78396.085388721,0.00264755198465974,0.0198509448750493,,55,0
292.199370,7.89018668e+4,2.22312949761286,78901.8667750074,0.00266418549106277,0.019666027353924,,55,0
292.251980,7.86637380e+4,2.2162402778495,78663.7380401645,0.00265566673301677,0.0194852838818027,,55,0
292.299960,7.89832937e+4,2.22548523040743,78983.2936548671,0.00266601715591416,0.0195142136873371,,55,0
292.350190,7.95717450e+4,2.24250951182388,79571.7449939969,0.00268541838154264,0.019463594440539,,55,0
292.399930,8.00632068e+4,2.25672782205487,80063.2067767835,0.00270154478949915,0.0193098489246455,,55,0
292.450290,8.07774885e+4,2.27739245743636,80777.4884586589,0.00272517718962318,0.0190444071058544,,55,0
292.501460,8.12578447e+4,2.29128947737882,81257.8447095342,0.00274090331592018,0.0185553544833807,,55,0
292.549870,8.09188591e+4,2.28148240181187,80918.8590801766,0.00272901735091883,0.0181426725467735,,55,0
292.600070,8.13388684e+4,2.29363354652594,81338.8684305883,0.00274271168117466,0.0178780997925177,,55,0
292.649750,8.13851570e+4,2.2949727060479,81385.1570341852,0.00274380664736731,0.0175122148387736,,55,0
292.694310,8.17392462e+4,2.30521673640726,81739.2461869422,0.00275532481794277,0.0171736511516617,,55,0
292.750090,8.17830076e+4,2.30648278213919,81783.0075821009,0.00275627468327365,0.0165698908195771,,55,0
292.800570,8.14482514e+4,2.29679806687373,81448.2513872494,0.00274451938492405,0.0160603440540354,,55,0
292.850340,8.13601500e+4,2.29424923591583,81360.1499893872,0.0027410847505903,0.0156297382887771,,55,0
292.899510,8.10413223e+4,2.28502534272136,81041.3223003057,0.00272988485388169,0.0151727792674192,,55,0
292.949580,8.07913190e+4,2.27779258534192,80791.3190454594,0.00272099832605075,0.0147230015396135,,55,0
293.001280,8.01848637e+4,2.26024743566946,80184.8636793016,0.00270009679394613,0.0142595433984744,,55,0
293.048550,7.96199411e+4,2.24390385767776,79619.9411360162,0.00268064146371436,0.0139664557499633,,55,0
293.099980,7.93747161e+4,2.23680933611994,79374.7160596058,0.00267191631307633,0.013687567609213,,55,0
293.150090,7.87395020e+4,2.2184321795961,78739.5020319873,0.00265008062899869,0.0133599329983163,,55,0
293.199620,7.83051283e+4,2.20586546344328,78305.128282653,0.00263501600741734,0.013114963115788,,55,0
293.250030,7.75840078e+4,2.1850029780421,77584.0078328913,0.002610301067439,0.0128848058552358,,55,0
293.300230,7.69997038e+4,2.16809868099894,76999.7038033257,0.00259019885220318,0.012808625435818,,55,0
293.350280,7.68397058e+4,2.16346983291258,76839.7057518122,0.002584375656798,0.0127436704792756,,55,0
293.400480,7.62447815e+4,2.14625828515652,76244.7814740826,0.00256392761265348,0.0125842592702013,,55,0
293.450930,7.58395285e+4,2.13453405153845,75839.5284825434,0.00254986148776517,0.0125121984301272,,55,0
293.499480,7.52769988e+4,2.1182596994543,75276.9987614278,0.00253052956221514,0.0124595213072336,,55,0
293.548890,7.49052975e+4,2.10750614049618,74905.2975415926,0.00251761053100328,0.012492653985886,,55,0
293.602570,7.44376371e+4,2.09397641745164,74437.6370601393,0.00250143476433553,0.0125553976400789,,55,0
293.649960,7.42782027e+4,2.08936387687236,74278.2026843631,0.00249567423870081,0.0126543990263074,,55,0
293.700010,7.40534603e+4,2.08286193340301,74053.4603150443,0.00248769911110573,0.0126914464531575,,55,0
293.750030,7.36289789e+4,2.07058140859965,73628.9788882528,0.00247301820558719,0.0127393398127204,,55,0
293.800900,7.34281199e+4,2.06477042824494,73428.1199452093,0.00246584482121115,0.0128767005289017,,55,0
293.849490,7.31598103e+4,2.05700805487391,73159.8102942308,0.00245642825919282,0.0130062785528245,,55,0
293.899960,7.30208362e+4,2.05298744440268,73020.8362278348,0.00245134100937367,0.0131981395633822,,55,0
293.949650,7.29758243e+4,2.0516852197643,72975.8242937887,0.00244941581379411,0.0133804546519136,,55,0
294.000550,7.28179503e+4,2.04711782182052,72817.950291908,0.00244369366395163,0.013557337251428,,55,0
294.050140,7.28238484e+4,2.04728845666283,72823.8483559147,0.00244347944737858,0.0137850011106362,,55,0
294.101070,7.28088867e+4,2.04685560574638,72808.8866846875,0.00244255437943483,0.0140194469559719,,55,0
294.148320,7.29415110e+4,2.05069251377028,72941.5109998965,0.00244661052033346,0.0142663411209515,,55,0
294.201480,7.31381330e+4,2.05638091783003,73138.1330425302,0.00245276235817588,0.0144965005520403,,55,0
294.251890,7.30841508e+4,2.05481917703591,73084.1508250612,0.00245053212228608,0.0146981465413808,,55,0
294.300110,7.32904412e+4,2.06078729264098,73290.4412131236,0.0024570464529147,0.0150052518447145,,55,0
294.349550,7.35536666e+4,2.06840257445806,73553.6665836102,0.00246545685098216,0.0153213205421614,,55,0
294.400880,7.39594609e+4,2.0801424676028,73959.4608531754,0.00247862649850305,0.0156738101034467,,55,0
294.449710,7.45485057e+4,2.09718392050022,74548.5057316578,0.00249795302721553,0.015986699848504,,55,0
294.500340,7.51455055e+4,2.11445551444129,75145.5055306454,0.00251752426697561,0.0161622401322636,,55,0
294.550230,7.50559408e+4,2.11186434876303,75055.9408156373,0.00251409776825799,0.0162534194393006,,55,0
294.599850,7.56615376e+4,2.12938465918629,75661.5376028575,0.00253395616084307,0.0166626902887041,,55,0
294.649320,7.63256484e+4,2.14859781844074,76325.6484111568,0.00255576851026981,0.017006524500063,,55,0
294.700530,7.72557918e+4,2.17550747305748,77255.7917697738,0.00258646488434807,0.0173275578283171,,55,0
294.750000,7.82022705e+4,2.20288972138939,78202.2705259183,0.0026177128467701,0.0174341222417698,,55,0
294.799260,7.81328414e+4,2.20088109010318,78132.8413534748,0.00261495177826363,0.017311500972036,,55,0
294.850710,7.90130975e+4,2.2263474763448,79013.0975428604,0.00264395077624646,0.0176526075488084,,55,0
294.900090,7.98403234e+4,2.25027966095988,79840.3234175124,0.0026711842048736,0.0178251595053782,,55,0
294.950620,8.06621626e+4,2.27405600628543,80662.1626425683,0.00269821780575894,0.0179085331196331,,55,0
295.000340,8.14511631e+4,2.29688230432753,81451.1630897337,0.00272415132861716,0.0179062032279354,,55,0
295.050080,8.22389503e+4,2.31967350343055,82238.9503275306,0.00275003535554659,0.0177717664114906,,55,0
295.099980,8.22643680e+4,2.32040885320354,82264.367997038,0.00275042014995924,0.0173376651812705,,55,0
295.151400,8.25899225e+4,2.32982735651564,82589.9224654487,0.00276082364886339,0.0171754140518806,,55,0
295.199980,8.30342744e+4,2.34268274794283,83034.2743952197,0.00277522070344031,0.0170631948550547,,55,0
295.299930,8.32154719e+4,2.34792490949091,83215.4718805903,0.00278033541594668,0.0164525701008149,,55,0
295.400820,8.36075625e+4,2.35926834661911,83607.5624837196,0.00279248160609422,0.0160295070306677,,55,0
295.500460,8.34155357e+4,2.35371288654093,83415.5357048785,0.00278512850076907,0.0154218184325045,,55,0
295.600100,8.32322851e+4,2.34841132678824,83232.2850959613,0.00277807327788236,0.0149309757310451,,55,0
295.700680,8.30547384e+4,2.34327478604762,83054.7384375518,0.0027712043189295,0.0144890133223846,,55,0
295.800510,8.25546349e+4,2.32880646337362,82554.6348711098,0.00275358823894004,0.0140233563076797,,55,0
295.899870,8.21850241e+4,2.31811338258746,82185.0241043402,0.00274033948288209,0.0136945226598614,,55,0
295.999910,8.17407319e+4,2.30525971910804,81740.7319017996,0.00272460405475909,0.0134265772862437,,55,0
296.100190,8.16961530e+4,2.303970022091,81696.1529901743,0.00272219590238169,0.0133138241272279,,55,0
296.200070,8.15952625e+4,2.3010511943168,81595.2624990925,0.00271791732918209,0.0131838916396535,,55,0
296.300020,8.14063042e+4,2.29558450755532,81406.3042067156,0.00271070847304119,0.0130887173367931,,55,0
296.399410,8.16851333e+4,2.30365121572739,81685.1333161567,0.00271908098591433,0.0131327608549745,,55,0
296.500820,8.19808130e+4,2.31220542116414,81980.8129704878,0.00272799002211193,0.0131554698222141,,55,0
296.599910,8.26495638e+4,2.331552820361,82649.5638380026,0.00274932452840993,0.0132080074955706,,55,0
296.697880,8.31439597e+4,2.34585601602621,83143.9597209849,0.00276485726763683,0.0131202886074251,,55,0
296.800320,8.28084121e+4,2.33614840545279,82808.41214033,0.00275274858332688,0.0129208848802459,,55,0
296.900300,8.35821821e+4,2.35853407681347,83582.1821437313,0.00277753489974067,0.0130097063150714,,55,0
296.998900,8.39957745e+4,2.37049957513897,83995.7745498218,0.00279035239472736,0.0129438440209401,,55,0
297.100460,8.46695014e+4,2.38999093398444,84669.5014422232,0.00281177220735939,0.0128958993332514,,55,0
297.200530,8.52300975e+4,2.40620934375953,85230.097494253,0.00282943591079576,0.0127640672499722,,55,0
297.300690,8.58304047e+4,2.42357662280838,85830.4046886266,0.00284840473236261,0.0125596526225806,,55,0
297.403170,8.55689749e+4,2.41601328742114,85568.9748680053,0.0028387502883323,0.0122068845569455,,55,0
297.500460,8.56976796e+4,2.41973679887262,85697.6795837162,0.00284209032879781,0.0120293252570768,,55,0
297.599400,8.59754672e+4,2.42777337595544,85975.4671995764,0.00285035497259446,0.0118516699850727,,55,0
297.699950,8.61311649e+4,2.43227781180235,86131.1648904977,0.00285455236833097,0.0116154550035875,,55,0
297.800230,8.61528459e+4,2.43290505684296,86152.8458751502,0.00285430944588888,0.0113507616412439,,55,0
297.900600,8.59463800e+4,2.42693186539132,85946.3800383484,0.00284650969336397,0.0110839092828903,,55,0
298.000580,8.59262856e+4,2.42635051896335,85926.2855582546,0.00284488938381794,0.010887120872451,,55,0
298.098720,8.59388619e+4,2.42671435996573,85938.8618732158,0.00284436903560331,0.0106886477231507,,55,0
298.199890,8.57263972e+4,2.42056761775991,85726.3971827059,0.00283637434615156,0.0104686340234472,,55,0
298.299710,8.57326461e+4,2.42074840429538,85732.6461441914,0.00283563189670403,0.0103147068941601,,55,0
298.399290,8.57110212e+4,2.4201227792058,85711.0211538175,0.00283397059275933,0.0101476255170923,,55,0
298.499970,8.56044678e+4,2.41704012038363,85604.4677746989,0.00282949281361192,0.00997941011437261,,55,0
298.600650,8.55017631e+4,2.4140688061959,85501.7630689922,0.00282514522171997,0.00984829129693024,,55,0
298.700590,8.56119262e+4,2.41725589786144,85611.926212601,0.00282783876498757,0.00976469794514996,,55,0
298.800780,8.57580116e+4,2.42148224211407,85758.0115523722,0.00283171428271645,0.00967242375405606,,55,0
298.899480,8.58995838e+4,2.4255780183133,85899.5837532926,0.0028354523637774,0.00958119329804607,,55,0
299.000120,8.61899663e+4,2.43397897638219,86189.9663488734,0.00284407997231065,0.00950304758698612,,55,0
299.101230,8.65364291e+4,2.44400236941062,86536.4290808926,0.00285454718824873,0.00940449158835717,,55,0
299.200200,8.70284844e+4,2.45823785112258,87028.4844030318,0.00286982884514223,0.00926230181156015,,55,0
299.298770,8.68456780e+4,2.45294914298144,86845.6780153911,0.00286285751487476,0.00902921214283634,,55,0
299.400880,8.70653212e+4,2.4593035629099,87065.3211724104,0.00286911918508711,0.00891406520453515,,55,0
299.500490,8.74578336e+4,2.47065920366923,87457.8335991048,0.0028810953640439,0.00878872699516085,,55,0
299.591160,8.77172439e+4,2.47816411282249,87717.2438927466,0.00288876649649121,0.00862378016578413,,55,0
299.699710,8.79592362e+4,2.48516510920724,87959.2362328091,0.00289568677405877,0.00840147052251219,,55,0
299.800050,8.81708685e+4,2.49128776814101,88170.8684750446,0.00290168238434636,0.0081834123546978,,55,0
299.901250,8.84389467e+4,2.49904344571443,88438.9466830051,0.00290952264107082,0.00793452063192056,,55,0
300.000000,8.83220194e+4,2.4956606639639,88322.0194305481,0.00290471943975986,0.00763948443094712,,55,0
300.100590,8.83563626e+4,2.49665423393181,88356.3625880555,0.00290487490708241,0.00739074148864449,,55,0
300.198270,8.84361358e+4,2.49896212417249,88436.1357702222,0.00290655153847177,0.00713569158725937,,55,0
300.300230,8.83252223e+4,2.49575332516308,88325.2223032809,0.00290192062985376,0.00683967906141229,,55,0
300.399870,8.83683342e+4,2.49700057946302,88368.3341648084,0.00290237405642369,0.00656205327736597,,55,0
300.499690,8.81092001e+4,2.4895036620682,88109.2001096074,0.00289290176079962,0.00623941560434204,,55,0
300.600100,8.79505385e+4,2.48491347681319,87950.5384548751,0.00288672781920961,0.00595029457642817,,55,0
300.700380,8.77351397e+4,2.47868184917315,87735.1396641695,0.00287869763108411,0.00565246023158915,,55,0
300.800540,8.75520570e+4,2.47338514927357,87552.0570380879,0.00287173392229378,0.00535093123367647,,55,0
300.900090,8.71757456e+4,2.46249821434694,87175.7456226524,0.00285844479128929,0.00502749735617791,,55,0
301.004060,8.67531157e+4,2.45027125592446,86753.1157400048,0.00284360443912939,0.00471659793515419,,55,0
301.100190,8.63918108e+4,2.4398184678751,86391.8107912194,0.00283085746521695,0.00445529891019629,,55,0
301.200590,8.61939979e+4,2.43409561285668,86193.9979369286,0.00282343414421468,0.00418788768823642,,55,0
301.299470,8.57138134e+4,2.42020356076406,85713.8134018409,0.00280678343726464,0.00387834001241271,,55,0
301.399660,8.53193636e+4,2.40879186969894,85319.3635731089,0.00279293806283935,0.00359340113409401,,55,0
301.500030,8.48040146e+4,2.39388248835657,84804.0146310951,0.002775143903744,0.00329497824676648,,55,0
301.600220,8.42540463e+4,2.37797154528785,84254.0462931331,0.00275623071792522,0.00300931575533089,,55,0
301.700320,8.35096882e+4,2.3564367802073,83509.6882177754,0.00273097388378406,0.00275500769904198,,55,0
301.800750,8.33566633e+4,2.35200967002311,83356.6633204166,0.00272506247141172,0.00256994118160499,,55,0
301.899290,8.27740839e+4,2.33515526747182,82774.0839146302,0.002705133775471,0.0022928248973919,,55,0
301.999600,8.22157724e+4,2.31900295169895,82215.7724291651,0.00268599518155645,0.00204560927707174,,55,0
302.100280,8.16471655e+4,2.30255278092917,81647.1654623515,0.00266652978900366,0.00180566036973928,,55,0
302.200620,8.09820766e+4,2.28331132652998,80982.0766206535,0.00264393037158704,0.00157675724615186,,55,0
302.300510,8.04171877e+4,2.2669687205089,80417.1876739353,0.00262462013797837,0.0013829061992384,,55,0
302.400390,7.97252029e+4,2.2469491496294,79725.2029137764,0.00260117602164474,0.00121099710503527,,55,0
302.498470,7.95372675e+4,2.24151205397349,79537.267450221,0.00259420289500322,0.00109540187468079,,55,0
302.599090,7.90188052e+4,2.22651260335359,79018.8052263201,0.00257643563163385,0.000898653941930713,,55,0
302.700840,7.86421093e+4,2.21561454476319,78642.1093168387,0.00256329141478556,0.000718051062430829,,55,0
302.800350,7.80776497e+4,2.19928435836671,78077.6496595893,0.00254405686346341,0.000510134619326359,,55,0
302.901640,7.75167587e+4,2.1830574168495,77516.7587043592,0.00252493635554765,0.000318568170938397,,55,0
302.999270,7.69370910e+4,2.16628725175201,76937.0910010571,0.00250524748578936,0.000141965075155974,,55,0
303.100070,7.63305796e+4,2.14874048212852,76330.5796406207,0.00248467150422395,-0.0000206482328758118,,55,0
303.199650,7.57317582e+4,2.13141618578046,75731.7581611044,0.0024643693533183,-0.000147894302405324,,55,0
303.299260,7.55268751e+4,2.12548878494473,75526.8750959094,0.00245689513932645,-0.000247372254037734,,55,0
303.401210,7.50625593e+4,2.11205582697532,75062.5593393613,0.00244097041190144,-0.000434028914840894,,55,0
303.500060,7.44419001e+4,2.09409974972375,74441.9000912125,0.00241999865188454,-0.000626088773367613,,55,0
303.599490,7.37037089e+4,2.07274339525047,73703.7088523986,0.00239521642133921,-0.000789807496614189,,55,0
303.700470,7.31128946e+4,2.05565075190036,73112.8945547142,0.00237522616986711,-0.000898480862282149,,55,0
303.800320,7.25709073e+4,2.03997070585244,72570.9072679207,0.00235684369470631,-0.000980872465348565,,55,0
303.900760,7.24332696e+4,2.03598875821257,72433.269598306,0.00235159624942742,-0.0010584076249965,,55,0
303.999600,7.17188909e+4,2.01532131491596,71718.8908596811,0.00232764641056486,-0.00122200584912392,,55,0
304.100010,7.13323810e+4,2.00413933290755,71332.3810196468,0.00231433776321703,-0.00131499114327531,,55,0
304.200740,7.07672084e+4,1.98778851913456,70767.2083685839,0.0022952407891855,-0.00144138397760756,,55,0
304.298950,7.01888547e+4,1.97105636888802,70188.8546643517,0.00227574793568558,-0.00153856894977804,,55,0
304.400240,6.96737073e+4,1.95615281936938,69673.7073017407,0.00225829350147273,-0.00159598860604271,,55,0
304.500950,6.94690855e+4,1.95023297830514,69469.0855431789,0.00225091650531647,-0.00163009055707404,,55,0
304.599980,6.92254806e+4,1.94318532733059,69225.4805678943,0.00224229404951039,-0.00172349188249741,,55,0
304.700290,6.86574709e+4,1.92675243603852,68657.4708733852,0.00222316342720289,-0.00185262873529229,,55,0
304.800450,6.82419523e+4,1.91473121139743,68241.9522641128,0.00220898259678143,-0.00193070156157509,,55,0
304.899510,6.78320107e+4,1.90287133387939,67832.0106849834,0.0021949994705458,-0.00199794759821326,,55,0
305.000210,6.76674958e+4,1.8981118097429,67667.4957616673,0.00218895292379596,-0.00205396582010099,,55,0
305.100220,6.74067939e+4,1.89056953371911,67406.7938666671,0.00217980480533111,-0.00216830827283868,,55,0
305.200010,6.69363747e+4,1.87696000108693,66936.3747337575,0.00216388461623773,-0.00230601379576079,,55,0
305.299770,6.66377684e+4,1.86832112620943,66637.7684451345,0.00215352750766796,-0.00242490220853418,,55,0
305.400970,6.61201872e+4,1.85334716281915,66120.1871978827,0.00213609280864548,-0.00258604085189828,,55,0
305.499450,6.55812012e+4,1.83775394614669,65581.2012044193,0.00211799724049713,-0.00272970290551313,,55,0
305.600280,6.49408992e+4,1.81922959007216,64940.8991633571,0.00209662618415466,-0.00285262554731787,,55,0
305.698030,6.47374570e+4,1.81334387597639,64737.4570175967,0.00208938970854638,-0.00294550977105696,,55,0
305.799770,6.38547557e+4,1.78780675187293,63854.7557447146,0.00206021502025746,-0.00311875197265218,,55,0
305.901180,6.36367961e+4,1.78150103847224,63636.7961490035,0.00205250209886515,-0.00319296254086562,,55,0
305.999730,6.29787850e+4,1.76246434588383,62978.7849841136,0.00203062481939448,-0.00335975406372053,,55,0
